item_x,item_y,optimal_lag,max_ccf,abs_ccf,is_significant
KFQSHBNH,LPHPPJUG,6,0.2481595636887693,0.2481595636887693,False
MIRCVAMV,VUAFAIYJ,3,0.24815323311358956,0.24815323311358956,False
FCYBOAXC,ZKENOUDA,2,0.24809505995950057,0.24809505995950057,False
BEZYMBBT,GIKPEWTY,3,-0.2479386430688788,0.2479386430688788,False
QKXNTIIB,VWMBASNE,3,-0.24787713256784719,0.24787713256784719,False
UQYUIVVR,XIFHSOWQ,1,-0.24785829283313232,0.24785829283313232,False
BUZIIBYG,UQYUIVVR,4,0.24776209445229436,0.24776209445229436,False
DUCMGGNW,ZCELVYQU,2,-0.2476507173509965,0.2476507173509965,False
RJGPVEXX,VWMBASNE,6,-0.24763339842548282,0.24763339842548282,False
IGDVVKUD,RJGPVEXX,1,-0.24741364636778157,0.24741364636778157,False
FQCLOEXA,UIFPPCLR,6,-0.24730087831796188,0.24730087831796188,False
FITUEHWN,QRKRBYJL,6,-0.2472538435418293,0.2472538435418293,False
QJQJSWFU,VBYCLTYZ,1,0.24716699788567295,0.24716699788567295,False
DDEXPPXU,XMKRPGLB,0,0.24711622359834548,0.24711622359834548,False
FITUEHWN,UGEQLMXM,5,-0.24700125566403555,0.24700125566403555,False
APQGTRMF,SNHYOVBM,1,0.2469354192268175,0.2469354192268175,False
RUVXNNVA,ZKENOUDA,5,0.2469106507494794,0.2469106507494794,False
BLANHGYY,VUAFAIYJ,0,0.24672711860765953,0.24672711860765953,False
QVLMOEYE,VWMBASNE,0,0.246617416987764,0.246617416987764,False
BLANHGYY,FITUEHWN,5,0.24659091717634346,0.24659091717634346,False
DBWLZWNK,RCBZUSIM,4,0.24652497394894696,0.24652497394894696,False
AXULOHBQ,RJGPVEXX,3,-0.24643289764780846,0.24643289764780846,False
LLHREMKS,RAWUKQMJ,4,-0.24642678670829588,0.24642678670829588,False
BUZIIBYG,JERHKLYW,3,-0.24626772010893055,0.24626772010893055,False
VBYCLTYZ,YSYHGLQK,3,-0.24621265026964217,0.24621265026964217,False
BLANHGYY,WBLJNPZQ,5,0.24620710899600304,0.24620710899600304,False
FTSVTTSR,SDWAYPIK,5,-0.24611591253230694,0.24611591253230694,False
DBWLZWNK,FRHNWLNI,3,0.2460847972469466,0.2460847972469466,False
STZDBITS,WPQXWHYO,2,-0.24604018572295341,0.24604018572295341,False
BSRMSVTC,JBVHSUWY,6,0.24600623431467436,0.24600623431467436,False
EVBVXETX,WQMVCOEM,0,0.24588495790420298,0.24588495790420298,False
JERHKLYW,ZXERAXWP,1,0.24586143591036136,0.24586143591036136,False
MBSBZBXA,ZCELVYQU,6,0.245853885149103,0.245853885149103,False
DEWLVASR,TGOELCAG,2,0.24580520334319692,0.24580520334319692,False
ANWUJOKX,BSRMSVTC,4,0.24576368977851,0.24576368977851,False
OJIFIHMZ,PYZMVUWD,3,0.24574581789534883,0.24574581789534883,False
GIKPEWTY,XUOIQPFL,5,-0.24572138823176287,0.24572138823176287,False
GKQIJYDH,JBVHSUWY,6,-0.24561751342931543,0.24561751342931543,False
ELQGMQWE,VMAQSTJE,0,-0.2456123692558153,0.2456123692558153,False
DNMPSKTB,VUAFAIYJ,0,-0.2455005264488434,0.2455005264488434,False
BJALXPFS,GYHKIVQT,0,0.24549650880439805,0.24549650880439805,False
ANWUJOKX,ZCELVYQU,0,0.2454964444477984,0.2454964444477984,False
BSRMSVTC,ELQGMQWE,0,-0.24540339492137173,0.24540339492137173,False
BLANHGYY,HCDTGMST,4,-0.24536981150447773,0.24536981150447773,False
KEUWZRKO,VBYCLTYZ,4,-0.24532755626965375,0.24532755626965375,False
FWUCPMMW,RJCAXSGH,0,0.24531956911673533,0.24531956911673533,False
NAQIHUKZ,ZXERAXWP,3,0.24529513101101985,0.24529513101101985,False
KJNSOAHR,LTOYKIML,6,0.2452633436683994,0.2452633436683994,False
IGDVVKUD,UIFPPCLR,0,0.24500830231168075,0.24500830231168075,False
JERHKLYW,LTOYKIML,0,0.24487522451988786,0.24487522451988786,False
FITUEHWN,QJQJSWFU,4,-0.2448197386584262,0.2448197386584262,False
FRHNWLNI,MIRCVAMV,2,-0.24475802748577877,0.24475802748577877,False
IGDVVKUD,KJNSOAHR,1,0.24474557953203377,0.24474557953203377,False
PLMZALFA,ZKENOUDA,3,-0.24474135123448248,0.24474135123448248,False
DDEXPPXU,FCYBOAXC,5,-0.24473563693839065,0.24473563693839065,False
BEZYMBBT,XIPPENFQ,2,0.2447156405986973,0.2447156405986973,False
FWUCPMMW,LRVGFDFM,6,0.24471420305912447,0.24471420305912447,False
JPBRUTWP,KFQSHBNH,0,-0.24469112110890529,0.24469112110890529,False
LPHPPJUG,UQYUIVVR,6,0.2446507451748644,0.2446507451748644,False
BJALXPFS,XIPPENFQ,5,-0.24464086567130133,0.24464086567130133,False
JBVHSUWY,VUAFAIYJ,5,-0.24463990952007333,0.24463990952007333,False
GIKPEWTY,XIPPENFQ,4,0.2445898021406365,0.2445898021406365,False
FCYBOAXC,VBYCLTYZ,0,0.24457132571881213,0.24457132571881213,False
FRHNWLNI,RAWUKQMJ,1,0.24456454136633685,0.24456454136633685,False
OKMBFVKS,VUAFAIYJ,6,-0.244533402557456,0.244533402557456,False
ELQGMQWE,TGOELCAG,6,0.24451228061569152,0.24451228061569152,False
LLHREMKS,WBLJNPZQ,1,0.24446977271629985,0.24446977271629985,False
HCDTGMST,OGAFEHLU,0,-0.2444233311332178,0.2444233311332178,False
GYHKIVQT,XIFHSOWQ,0,0.2443731306371981,0.2443731306371981,False
BUZIIBYG,LSOIUSXD,4,-0.2443477458489929,0.2443477458489929,False
FCYBOAXC,WBLJNPZQ,5,0.2443057739359492,0.2443057739359492,False
VMAQSTJE,WQMVCOEM,3,0.2442844750939193,0.2442844750939193,False
CCLHWFWF,KEUWZRKO,1,-0.24422413688605463,0.24422413688605463,False
JPBRUTWP,PLMZALFA,1,0.24417376533991225,0.24417376533991225,False
LSOIUSXD,QJQJSWFU,2,0.24417055981634325,0.24417055981634325,False
DDEXPPXU,OGAFEHLU,2,0.24417005796808824,0.24417005796808824,False
DDEXPPXU,FTSVTTSR,3,-0.24416903391956335,0.24416903391956335,False
UXSPKBJR,ZKENOUDA,0,-0.24414773135284365,0.24414773135284365,False
JPBRUTWP,WHPUAOID,3,-0.24413503566984743,0.24413503566984743,False
BSRMSVTC,LUENUFGA,4,-0.24411998755279624,0.24411998755279624,False
PYZMVUWD,UQYUIVVR,0,-0.2440276579621637,0.2440276579621637,False
FQCLOEXA,RJCAXSGH,3,0.24399952619523743,0.24399952619523743,False
PYZMVUWD,SAAYMURU,0,-0.2439785779803311,0.2439785779803311,False
SNHYOVBM,ZCELVYQU,3,-0.24383776637894228,0.24383776637894228,False
UQYUIVVR,YSYHGLQK,5,0.24383357202010905,0.24383357202010905,False
ANWUJOKX,FWUCPMMW,2,0.24380592992562974,0.24380592992562974,False
AXULOHBQ,XUOIQPFL,6,0.24375440065651904,0.24375440065651904,False
QRKRBYJL,VUAFAIYJ,0,-0.24375411480588202,0.24375411480588202,False
JSLXRQOK,XMKRPGLB,4,0.24373464942699313,0.24373464942699313,False
HCDTGMST,XIFHSOWQ,0,0.24361650496985804,0.24361650496985804,False
QSDCUCLB,ROACSLMG,1,0.24347481034579976,0.24347481034579976,False
VWMBASNE,WBLJNPZQ,6,0.2434537246140249,0.2434537246140249,False
AANGBULD,STZDBITS,3,-0.24345262937990045,0.24345262937990045,False
BTMOEMEP,KAGJCHMR,3,-0.24343424994135676,0.24343424994135676,False
BUZIIBYG,FRHNWLNI,1,0.24325525702733228,0.24325525702733228,False
KFQSHBNH,QRKRBYJL,2,-0.24319709624594277,0.24319709624594277,False
FWUCPMMW,ZKENOUDA,2,0.24303389172064932,0.24303389172064932,False
KEUWZRKO,LSOIUSXD,3,0.24277992204229104,0.24277992204229104,False
DBWLZWNK,DDEXPPXU,1,0.24275668165798248,0.24275668165798248,False
RJCAXSGH,UXSPKBJR,6,-0.24270300343167278,0.24270300343167278,False
UGEQLMXM,WQMVCOEM,2,0.24268674159277928,0.24268674159277928,False
SUOYXCHP,XIFHSOWQ,2,0.2425832313255779,0.2425832313255779,False
PYZMVUWD,UGEQLMXM,2,0.2425622749806358,0.2425622749806358,False
AHMDUILJ,BLANHGYY,2,-0.24251818602759018,0.24251818602759018,False
WBLJNPZQ,WPQXWHYO,1,-0.2423634800134934,0.2423634800134934,False
OJIFIHMZ,RCBZUSIM,4,-0.24236238263899063,0.24236238263899063,False
BLANHGYY,WHPUAOID,1,0.24233750690215386,0.24233750690215386,False
OKMBFVKS,WQMVCOEM,0,0.24230682593269798,0.24230682593269798,False
BUZIIBYG,VWMBASNE,6,-0.24224003357036955,0.24224003357036955,False
GIKPEWTY,STZDBITS,3,0.24216703234707135,0.24216703234707135,False
OXKURKXR,XMKRPGLB,6,0.24209247250621338,0.24209247250621338,False
FRHNWLNI,FTSVTTSR,0,0.24196475450472926,0.24196475450472926,False
DUCMGGNW,HCDTGMST,4,-0.24194418031210896,0.24194418031210896,False
ELQGMQWE,KJNSOAHR,1,0.24191180669923934,0.24191180669923934,False
BEZYMBBT,WQMVCOEM,1,0.24186609578010598,0.24186609578010598,False
KAGJCHMR,RCBZUSIM,6,-0.24180640781788137,0.24180640781788137,False
HCDTGMST,VUAFAIYJ,6,0.2417412238566483,0.2417412238566483,False
MBSBZBXA,UXSPKBJR,1,-0.2416877795567728,0.2416877795567728,False
RUVXNNVA,UQYUIVVR,4,0.2416526496273594,0.2416526496273594,False
LPHPPJUG,STZDBITS,4,0.24164440497616727,0.24164440497616727,False
DDEXPPXU,RJGPVEXX,4,0.24158534161166842,0.24158534161166842,False
BEZYMBBT,DDEXPPXU,6,-0.24156704719955935,0.24156704719955935,False
KAGJCHMR,RAWUKQMJ,4,-0.24154860628651686,0.24154860628651686,False
DDEXPPXU,OXKURKXR,5,-0.24153808238050478,0.24153808238050478,False
JERHKLYW,KEUWZRKO,1,0.24140803816865866,0.24140803816865866,False
BUZIIBYG,SNHYOVBM,0,0.24124955498958198,0.24124955498958198,False
LPHPPJUG,WHPUAOID,3,0.24121586891127747,0.24121586891127747,False
QKXNTIIB,UQYUIVVR,2,0.24118057935760048,0.24118057935760048,False
EVBVXETX,KAGJCHMR,3,0.24113935189541702,0.24113935189541702,False
KEUWZRKO,MBSBZBXA,4,0.24112936518490116,0.24112936518490116,False
SAHWCZNH,STZDBITS,3,0.24102259701535872,0.24102259701535872,False
FCYBOAXC,NAQIHUKZ,6,0.24101425169260607,0.24101425169260607,False
BJALXPFS,ZXERAXWP,1,-0.2409660318692445,0.2409660318692445,False
CCLHWFWF,JBVHSUWY,6,0.24093206342305085,0.24093206342305085,False
QRKRBYJL,VMAQSTJE,0,0.24089797663583645,0.24089797663583645,False
DUCMGGNW,VUAFAIYJ,2,0.24078747959130253,0.24078747959130253,False
MBSBZBXA,TANNMIMB,6,-0.24073322722108045,0.24073322722108045,False
UXSPKBJR,WHPUAOID,3,-0.24062852744763152,0.24062852744763152,False
SAAYMURU,UGEQLMXM,5,0.24050584456074603,0.24050584456074603,False
MBSBZBXA,WHPUAOID,5,-0.24049576828740765,0.24049576828740765,False
LLHREMKS,RJCAXSGH,0,0.240466523744449,0.240466523744449,False
GKQIJYDH,SUOYXCHP,1,0.24041654465547002,0.24041654465547002,False
FWUCPMMW,ZGJXVMNI,4,0.24039766077689143,0.24039766077689143,False
HXYSSRXE,KJNSOAHR,6,0.2403694845784665,0.2403694845784665,False
DNMPSKTB,SUOYXCHP,2,0.24033586838961318,0.24033586838961318,False
ELQGMQWE,UXSPKBJR,4,-0.24028892248284353,0.24028892248284353,False
APQGTRMF,SAAYMURU,0,-0.24010926596978904,0.24010926596978904,False
IGDVVKUD,SAHWCZNH,1,-0.24002838349654385,0.24002838349654385,False
QVLMOEYE,VMAQSTJE,0,0.2400282223508114,0.2400282223508114,False
KJNSOAHR,MIRCVAMV,3,-0.23987982329797394,0.23987982329797394,False
LLHREMKS,OJIFIHMZ,4,0.239871797320806,0.239871797320806,False
GYHKIVQT,SAHWCZNH,0,0.23963450874559616,0.23963450874559616,False
AXULOHBQ,BSRMSVTC,6,0.2395255432107109,0.2395255432107109,False
CCLHWFWF,DBWLZWNK,1,-0.23950175383540198,0.23950175383540198,False
BJALXPFS,JERHKLYW,1,0.23946393250712086,0.23946393250712086,False
JBVHSUWY,SUOYXCHP,1,0.23945629328051155,0.23945629328051155,False
QKXNTIIB,ZCELVYQU,2,0.23942529285251793,0.23942529285251793,False
HXYSSRXE,RJGPVEXX,6,-0.23942328611069108,0.23942328611069108,False
LSOIUSXD,RAWUKQMJ,3,0.23937760907592875,0.23937760907592875,False
FITUEHWN,XIPPENFQ,5,-0.23928555563006687,0.23928555563006687,False
JERHKLYW,UXSPKBJR,3,-0.23913345569200506,0.23913345569200506,False
AXULOHBQ,ROACSLMG,4,0.23907957540404207,0.23907957540404207,False
ELQGMQWE,SAAYMURU,0,0.23893884988471828,0.23893884988471828,False
JPBRUTWP,MBSBZBXA,0,-0.2388678305771904,0.2388678305771904,False
DDEXPPXU,ELQGMQWE,5,0.23886200957833661,0.23886200957833661,False
RCBZUSIM,ZKENOUDA,0,-0.2387189177158309,0.2387189177158309,False
LPHPPJUG,RUVXNNVA,6,0.238682474861992,0.238682474861992,False
DUCMGGNW,GYHKIVQT,2,0.23863396601651696,0.23863396601651696,False
LTOYKIML,NAQIHUKZ,2,-0.23857941216677758,0.23857941216677758,False
AANGBULD,BSRMSVTC,4,-0.23846997753197635,0.23846997753197635,False
KEUWZRKO,ZKENOUDA,2,-0.23845237574055123,0.23845237574055123,False
DDEXPPXU,XUOIQPFL,6,-0.23839078827543228,0.23839078827543228,False
RJCAXSGH,ZGJXVMNI,0,0.23834781054458756,0.23834781054458756,False
AXULOHBQ,QSDCUCLB,4,-0.23822556401804112,0.23822556401804112,False
KJNSOAHR,QSDCUCLB,2,-0.23821324304974487,0.23821324304974487,False
JPBRUTWP,XMKRPGLB,0,0.23808075650961416,0.23808075650961416,False
BJALXPFS,STZDBITS,1,-0.23806537259747632,0.23806537259747632,False
GIKPEWTY,RAWUKQMJ,0,0.2379835574774981,0.2379835574774981,False
LRVGFDFM,XIFHSOWQ,1,-0.2379690837274609,0.2379690837274609,False
SAHWCZNH,ZKENOUDA,4,-0.23794747924393125,0.23794747924393125,False
EVBVXETX,ZXERAXWP,0,0.2378481928342014,0.2378481928342014,False
QRKRBYJL,ZCELVYQU,0,0.23779786456200144,0.23779786456200144,False
SAAYMURU,SNHYOVBM,2,0.23775199384762014,0.23775199384762014,False
NZKBIBNU,RUVXNNVA,0,0.23761235557454402,0.23761235557454402,False
OJIFIHMZ,ZCELVYQU,1,-0.23729500925153285,0.23729500925153285,False
JBVHSUWY,RJCAXSGH,0,-0.23726270568623983,0.23726270568623983,False
PYZMVUWD,SDWAYPIK,1,0.2372217170580667,0.2372217170580667,False
ATLDMDBO,TGOELCAG,6,-0.23716134144373055,0.23716134144373055,False
STZDBITS,ZKENOUDA,2,-0.23713747006389457,0.23713747006389457,False
SNHYOVBM,WHPUAOID,5,0.23711576204952817,0.23711576204952817,False
DDEXPPXU,FITUEHWN,3,-0.23710899721496428,0.23710899721496428,False
FDXPMYGF,SAHWCZNH,5,-0.23708831595617608,0.23708831595617608,False
DDEXPPXU,RUVXNNVA,0,0.23707583378949648,0.23707583378949648,False
FQCLOEXA,WHPUAOID,1,-0.23701252854297683,0.23701252854297683,False
UXSPKBJR,VUAFAIYJ,3,-0.2368539103544208,0.2368539103544208,False
XIPPENFQ,ZKENOUDA,6,-0.2368382180230622,0.2368382180230622,False
FQCLOEXA,FRHNWLNI,6,-0.23682381125280266,0.23682381125280266,False
VUAFAIYJ,YSYHGLQK,5,0.2367648342376548,0.2367648342376548,False
AHMDUILJ,FCYBOAXC,5,0.23676287073548324,0.23676287073548324,False
FTSVTTSR,GKQIJYDH,1,0.2367317069831194,0.2367317069831194,False
AANGBULD,FCYBOAXC,6,-0.23670651915999213,0.23670651915999213,False
QKXNTIIB,RJGPVEXX,4,-0.23668753237246473,0.23668753237246473,False
LSOIUSXD,OJIFIHMZ,2,-0.23666555290624502,0.23666555290624502,False
DUCMGGNW,FTSVTTSR,6,-0.2366149858034805,0.2366149858034805,False
JPBRUTWP,LUENUFGA,6,-0.23654950644765912,0.23654950644765912,False
BUZIIBYG,XMKRPGLB,3,0.23644053663500683,0.23644053663500683,False
GMBFCMIU,ZCELVYQU,0,0.23642691472607005,0.23642691472607005,False
OGAFEHLU,XIPPENFQ,0,-0.23639982710133983,0.23639982710133983,False
DUCMGGNW,LRVGFDFM,3,0.23637263317458312,0.23637263317458312,False
JBVHSUWY,OKMBFVKS,4,0.23631199147014356,0.23631199147014356,False
FWUCPMMW,LPHPPJUG,6,0.23624595257225983,0.23624595257225983,False
LSOIUSXD,UQYUIVVR,1,-0.23623571312238603,0.23623571312238603,False
BEZYMBBT,VWMBASNE,4,0.2361810296660645,0.2361810296660645,False
BJALXPFS,VWMBASNE,6,-0.23602879893060708,0.23602879893060708,False
BEZYMBBT,WHPUAOID,3,-0.2359936072498897,0.2359936072498897,False
FWUCPMMW,LUENUFGA,0,-0.2359785767239529,0.2359785767239529,False
ROACSLMG,STZDBITS,1,-0.23597548871888074,0.23597548871888074,False
OJIFIHMZ,QRKRBYJL,6,-0.2359512342871756,0.2359512342871756,False
ANWUJOKX,UQYUIVVR,2,-0.2359223670078149,0.2359223670078149,False
FWUCPMMW,UIFPPCLR,2,-0.2358551373878476,0.2358551373878476,False
DNMPSKTB,XIFHSOWQ,6,-0.23582434379551806,0.23582434379551806,False
TANNMIMB,ZGJXVMNI,2,-0.2357021236412922,0.2357021236412922,False
ANWUJOKX,LPHPPJUG,0,-0.23564166648560889,0.23564166648560889,False
DDEXPPXU,KEUWZRKO,1,-0.23558475846523405,0.23558475846523405,False
FQCLOEXA,YSYHGLQK,5,0.23549817876493634,0.23549817876493634,False
DDEXPPXU,UXSPKBJR,2,0.23548407374514396,0.23548407374514396,False
LPHPPJUG,LTOYKIML,5,0.23547882170523607,0.23547882170523607,False
SAAYMURU,VBYCLTYZ,3,0.23546266987513623,0.23546266987513623,False
IGDVVKUD,WBLJNPZQ,2,0.23540743828019206,0.23540743828019206,False
CCLHWFWF,LTOYKIML,0,-0.23536253097376983,0.23536253097376983,False
FCYBOAXC,WQMVCOEM,2,-0.2353270586746088,0.2353270586746088,False
CCLHWFWF,WQMVCOEM,1,0.23532059789869575,0.23532059789869575,False
ELQGMQWE,LUENUFGA,0,-0.23526299390039784,0.23526299390039784,False
DEWLVASR,KAGJCHMR,4,0.2351983819526828,0.2351983819526828,False
FQCLOEXA,MIRCVAMV,6,0.2351818929596677,0.2351818929596677,False
FTSVTTSR,SUOYXCHP,2,0.2350954804791891,0.2350954804791891,False
PYZMVUWD,ZCELVYQU,0,0.23503220436126684,0.23503220436126684,False
DJBLNPNC,DNMPSKTB,2,-0.23500887326589587,0.23500887326589587,False
IGDVVKUD,XMKRPGLB,1,0.2349651436627313,0.2349651436627313,False
DEWLVASR,XIFHSOWQ,0,-0.23475018652039586,0.23475018652039586,False
HXYSSRXE,XIPPENFQ,3,-0.23473121571092817,0.23473121571092817,False
DBWLZWNK,LLHREMKS,3,0.2346873839944983,0.2346873839944983,False
ROACSLMG,VWMBASNE,6,-0.23460965323362085,0.23460965323362085,False
AHMDUILJ,XIIEJNEE,0,0.23451470145537,0.23451470145537,False
FCYBOAXC,UQYUIVVR,6,0.2345007026183443,0.2345007026183443,False
AANGBULD,FWUCPMMW,0,0.23438545210782058,0.23438545210782058,False
JERHKLYW,NAQIHUKZ,5,0.23438041763210143,0.23438041763210143,False
ATLDMDBO,RJCAXSGH,0,-0.23435260993963997,0.23435260993963997,False
OKMBFVKS,PYZMVUWD,3,0.2343246490605211,0.2343246490605211,False
BSRMSVTC,LTOYKIML,1,0.2341204664623296,0.2341204664623296,False
LLHREMKS,UQYUIVVR,1,0.23411921957631476,0.23411921957631476,False
DEWLVASR,WHPUAOID,5,0.23407948546665605,0.23407948546665605,False
ROACSLMG,UQYUIVVR,3,-0.2340650611243252,0.2340650611243252,False
BLANHGYY,BUZIIBYG,1,-0.23402762475403957,0.23402762475403957,False
GKQIJYDH,QJQJSWFU,4,0.23393939674050837,0.23393939674050837,False
NZKBIBNU,TANNMIMB,2,-0.23373737835380798,0.23373737835380798,False
AXULOHBQ,WHPUAOID,1,0.23372068444133096,0.23372068444133096,False
DJBLNPNC,XMKRPGLB,2,0.23371265947383502,0.23371265947383502,False
FTSVTTSR,UXSPKBJR,5,0.23369068481482827,0.23369068481482827,False
AXULOHBQ,XMKRPGLB,1,-0.23353911621454582,0.23353911621454582,False
HCDTGMST,WBLJNPZQ,6,-0.23352138972079362,0.23352138972079362,False
AANGBULD,KJNSOAHR,0,0.23351816666871975,0.23351816666871975,False
OGAFEHLU,UQYUIVVR,5,0.23350017424261507,0.23350017424261507,False
RJCAXSGH,RJGPVEXX,6,0.23342566080186794,0.23342566080186794,False
RAWUKQMJ,TGOELCAG,5,-0.2334224372823431,0.2334224372823431,False
JERHKLYW,RJGPVEXX,0,0.23339716055280565,0.23339716055280565,False
PYZMVUWD,YSYHGLQK,1,-0.233391841762142,0.233391841762142,False
GKQIJYDH,RJCAXSGH,1,0.2333730463572225,0.2333730463572225,False
LUENUFGA,XMKRPGLB,0,0.23330676858969415,0.23330676858969415,False
RCBZUSIM,WPQXWHYO,6,0.2332972057290372,0.2332972057290372,False
FCYBOAXC,FRHNWLNI,1,0.2332511900644033,0.2332511900644033,False
JBVHSUWY,SAAYMURU,5,-0.23322646681354883,0.23322646681354883,False
KJNSOAHR,LPHPPJUG,0,0.23312492129796752,0.23312492129796752,False
UQYUIVVR,WQMVCOEM,1,-0.23311480022737271,0.23311480022737271,False
BUZIIBYG,HXYSSRXE,1,-0.23303221339428368,0.23303221339428368,False
TANNMIMB,UQYUIVVR,3,0.2329406606675481,0.2329406606675481,False
FCYBOAXC,UXSPKBJR,3,0.23288925087706425,0.23288925087706425,False
ANWUJOKX,SAAYMURU,2,0.2328816634826689,0.2328816634826689,False
SAHWCZNH,WBLJNPZQ,5,0.23284191368018906,0.23284191368018906,False
FCYBOAXC,JBVHSUWY,4,-0.232834484361083,0.232834484361083,False
FCYBOAXC,SAHWCZNH,5,-0.23282230416853614,0.23282230416853614,False
JSLXRQOK,UXSPKBJR,2,0.23281721832268198,0.23281721832268198,False
PYZMVUWD,RCBZUSIM,4,0.23278635977138754,0.23278635977138754,False
JERHKLYW,QJQJSWFU,5,-0.23275491015163777,0.23275491015163777,False
ATLDMDBO,FQCLOEXA,1,0.2326726498465813,0.2326726498465813,False
LTOYKIML,SNHYOVBM,3,-0.23265331518169272,0.23265331518169272,False
QKXNTIIB,XIFHSOWQ,5,-0.23261780182459754,0.23261780182459754,False
ANWUJOKX,PYZMVUWD,4,0.2326093560421351,0.2326093560421351,False
AHMDUILJ,QRKRBYJL,0,0.23260858979885363,0.23260858979885363,False
OXKURKXR,UQYUIVVR,1,-0.2325426802734879,0.2325426802734879,False
LUENUFGA,OJIFIHMZ,5,-0.23250304241162353,0.23250304241162353,False
DEWLVASR,RCBZUSIM,4,-0.2324788652015727,0.2324788652015727,False
LTOYKIML,PYZMVUWD,6,0.2323634251546314,0.2323634251546314,False
JBVHSUWY,WQMVCOEM,5,0.23224243760326757,0.23224243760326757,False
OGAFEHLU,RJCAXSGH,0,-0.23220354018879627,0.23220354018879627,False
JERHKLYW,LRVGFDFM,0,-0.23216727706508183,0.23216727706508183,False
BSRMSVTC,BUZIIBYG,5,0.2321615162053832,0.2321615162053832,False
IGDVVKUD,WQMVCOEM,2,0.23215110606290595,0.23215110606290595,False
GIKPEWTY,UXSPKBJR,6,0.23212545424317105,0.23212545424317105,False
DUCMGGNW,LTOYKIML,3,0.23208459422945357,0.23208459422945357,False
LLHREMKS,ZGJXVMNI,0,-0.2320614785677025,0.2320614785677025,False
DEWLVASR,LUENUFGA,0,-0.2317751590081397,0.2317751590081397,False
BJALXPFS,BTMOEMEP,2,0.2317334222139349,0.2317334222139349,False
BSRMSVTC,DUCMGGNW,1,0.231667606152533,0.231667606152533,False
APQGTRMF,FTSVTTSR,0,-0.2316665891425582,0.2316665891425582,False
KJNSOAHR,MBSBZBXA,2,0.23165500951249035,0.23165500951249035,False
BUZIIBYG,VMAQSTJE,6,-0.23154337383193602,0.23154337383193602,False
BLANHGYY,OGAFEHLU,4,0.23145400369004068,0.23145400369004068,False
RUVXNNVA,SAHWCZNH,5,-0.2314501884243695,0.2314501884243695,False
HXYSSRXE,YSYHGLQK,6,-0.23138321575181045,0.23138321575181045,False
CCLHWFWF,RJGPVEXX,0,-0.23114253305667076,0.23114253305667076,False
KAGJCHMR,SAHWCZNH,1,-0.23109863838496994,0.23109863838496994,False
FWUCPMMW,JERHKLYW,4,0.23106054117757696,0.23106054117757696,False
FTSVTTSR,OKMBFVKS,1,-0.23102362409649652,0.23102362409649652,False
GKQIJYDH,TANNMIMB,3,0.23099290146435472,0.23099290146435472,False
DJBLNPNC,WHPUAOID,5,-0.2309908439828104,0.2309908439828104,False
BJALXPFS,RUVXNNVA,4,0.23092936232917993,0.23092936232917993,False
DBWLZWNK,KJNSOAHR,2,0.23089236221985782,0.23089236221985782,False
IGDVVKUD,VMAQSTJE,2,0.2308860947983058,0.2308860947983058,False
FCYBOAXC,FWUCPMMW,3,-0.23086991629777345,0.23086991629777345,False
FWUCPMMW,WBLJNPZQ,2,-0.23085693019458822,0.23085693019458822,False
QVLMOEYE,UQYUIVVR,0,-0.23067505887102852,0.23067505887102852,False
OKMBFVKS,WHPUAOID,2,-0.23051506793996526,0.23051506793996526,False
ELQGMQWE,KEUWZRKO,1,-0.23048813547213418,0.23048813547213418,False
AXULOHBQ,DUCMGGNW,6,0.23045097118756777,0.23045097118756777,False
HXYSSRXE,WHPUAOID,5,-0.23044924491663918,0.23044924491663918,False
LRVGFDFM,LUENUFGA,3,-0.23041795027792808,0.23041795027792808,False
GKQIJYDH,LUENUFGA,5,-0.2301721901245725,0.2301721901245725,False
DBWLZWNK,HXYSSRXE,3,0.2300923334389192,0.2300923334389192,False
APQGTRMF,LPHPPJUG,0,-0.23005534017269202,0.23005534017269202,False
BJALXPFS,QKXNTIIB,2,0.23003270257625563,0.23003270257625563,False
DJBLNPNC,UQYUIVVR,5,-0.22995718499994683,0.22995718499994683,False
VBYCLTYZ,WHPUAOID,1,-0.22988443196021868,0.22988443196021868,False
KJNSOAHR,YSYHGLQK,4,0.22972960620999336,0.22972960620999336,False
HCDTGMST,LPHPPJUG,5,-0.22962899921478538,0.22962899921478538,False
RJGPVEXX,VBYCLTYZ,1,-0.22962504694840438,0.22962504694840438,False
ROACSLMG,SAHWCZNH,1,-0.22949176179630248,0.22949176179630248,False
AHMDUILJ,KEUWZRKO,5,0.229408699282549,0.229408699282549,False
FCYBOAXC,OJIFIHMZ,0,0.22930639345508586,0.22930639345508586,False
